,school_id,school_name,region,province,municipality,division,year_level,gender,enrollment,latitude,longitude
208,305357,Camp Crame HS,NCR - National Capital Region,Ncr Second District,Quezon City,Quezon City,first year,male,82,14.60611111,121.0516667
209,305358,Ramon Magsaysay (Cubao) HS,NCR - National Capital Region,Ncr Second District,Quezon City,Quezon City,first year,male,474,14.628862,121.045197
210,305359,Quezon City High School,NCR - National Capital Region,Ncr Second District,Quezon City,Quezon City,first year,male,418,14.629911,121.03833
211,305360,"Don Alejandro Roces, Sr. Sci. and  Tech. HS",NCR - National Capital Region,Ncr Second District,Quezon City,Quezon City,first year,male,157,14.630269,121.030014
212,305361,Manuel A. Roxas HS,NCR - National Capital Region,Ncr Second District,Quezon City,Quezon City,first year,male,254,14.630488,121.02343
213,305362,Dr. Josefa Jara Martinez HS,NCR - National Capital Region,Ncr Second District,Quezon City,Quezon City,first year,male,174,14.622959,121.011452
214,305363,Pasay City North HS-Main,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,129,14.55194444,121.0013889
215,305364,Pasay City North HS - Tramo Campus,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,213,14.55163056,121.0020889
216,305365,Pasay City North HS,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,105,14.98071,120.503738
217,305366,Pasay City North HS - Mactan Air Base Annex,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,78,10.312357,123.967538
218,305367,Pasay City East HS,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,509,14.536561,121.0083
219,305368,Pasay City West HS,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,565,14.544209,120.9957475
220,305369,Pasay City Science High School,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,61,14.53944444,121.0022222
221,305370,Pasay City South Hgh School,NCR - National Capital Region,Ncr Fourth District,Pasay City,Pasay City,first year,male,298,14.52916667,121.0216667
222,305371,Talipapa HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,200,14.691485,121.015327
223,305372,Bagumbong High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,590,14.74749,121.027641
224,305373,Sampaguita HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,313,14.769167,121.031111
225,305374,Camarin HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,1258,14.76172394,121.0436252
226,305375,Cielito Zamora High School I,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,0,14.74825,121.04969
227,305376,Amparo High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,558,14.751761,121.073188
228,305377,Pangarap HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,257,14.76429,121.09159
229,305378,NHC HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,0,14.773051,121.069847
230,305379,Manuel L. Quezon HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,598,14.769444,121.076944
231,305380,Tala High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,1005,14.76643,121.067878
232,305381,Bagong Silang HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,660,14.772351,121.04969
233,305382,Kalayaan NHS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,751,14.780447,121.030864
234,305383,Bagong Barrio NHS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,399,14.663241,120.996437
235,305384,Baesa HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,337,14.674974,121.000229
236,305385,Caybiga HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,413,14.725836,121.004486
237,305386,Deparo High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,376,14.739541,121.011909
238,305387,Llano High School,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,284,14.732869,121.01281
239,305388,Caloocan HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,1075,14.650911,120.9816579
240,305389,Caloocan City Science HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,54,14.6514038,120.98043
241,305390,Maria Clara HS,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,359,14.648333,120.985278
242,305391,"M. B. Asistio, Sr. HS",NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,571,14.64911,120.963577
243,305392,M. B. Asistio Sr. HS Unit 1,NCR - National Capital Region,Ncr Third District,Kalookan City,Caloocan City,first year,male,243,14.650278,120.965556
244,305393,Mandaluyong High School,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,first year,male,418,14.5869801,121.0243599
245,305394,Mataas na Paaralang Neptali A. Gonzales,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,first year,male,393,14.5834442,121.0445187
246,305395,City of Mandaluyong Science HS,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,first year,male,56,14.56861111,121.0352778
247,305396,Bonifacio Javier National High School,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,first year,male,231,14.57027778,121.0361111
248,305397,Andres Bonifacio Integrated School,NCR - National Capital Region,Ncr Second District,City Of Mandaluyong,Mandaluyong City,first year,male,247,14.58611111,121.0341667
249,305398,Marikina HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,493,14.646919,121.1033834
250,305399,Tanong HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,186,14.63388889,121.0852778
251,305400,Marikina Heights NHS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,185,14.64805556,121.1188889
252,305401,Marikina Science HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,83,14.6316157,121.0994447
253,305402,Malanday NHS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,272,14.64714167,121.0904194
254,305403,Concepcion Integrated School,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,347,14.6500837,121.1019164
255,305404,Parang HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,453,14.66333333,121.1122222
256,305405,Sta. Elena HS,NCR - National Capital Region,Ncr Second District,City Of Marikina,Marikina City,first year,male,512,14.6321928,121.0974264
257,305406,Makati High School,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,339,14.567278,121.030197
258,305407,San Isidro NHS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,193,14.556881,121.005638
259,305408,San Antonio NHS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,302,14.56151389,121.0064861
260,305409,Gen. Pio del Pilar NHS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,356,14.57055556,121.0275
261,305410,Makati West HS (Makati Science HS),NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,132,14.56277778,121.0519444
262,305411,Fort Bonifacio HS,NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,999,14.56277778,121.0572222
263,305412,"Benigno ""Ninoy"" S. Aquino HS",NCR - National Capital Region,Ncr Fourth District,City Of Makati,Makati City,first year,male,569,14.550993,121.063812
264,305413,Rizal High School,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,1080,14.56805556,121.0752778
265,305414,Sagad HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,428,14.56668,121.079818
266,305415,Kapitolyo HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,242,14.56777778,121.0630556
267,305416,Eusebio HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,506,14.58861111,121.0883333
268,305417,Pinagbuhatan High School,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,569,14.55416667,121.0916667
269,305418,Manggahan HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,641,14.60444444,121.1030556
270,305419,Santolan HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,361,14.61527778,121.0833333
271,305420,Sta. Lucia HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,672,14.585629,121.0983029
272,305421,San Joaquin-Kalawaan HS,NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,714,14.55111111,121.0763889
273,305422,Rizal Exp. Sta. And Pilot SCI (RESPSCI),NCR - National Capital Region,Ncr Second District,City Of Pasig,Pasig City,first year,male,431,14.5782099,121.0942611
274,305423,San Juan National High School,NCR - National Capital Region,Ncr Second District,City Of San Juan,City of San Juan,first year,male,459,14.605911,121.02919
275,305424,Paranaque National High School Main,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,first year,male,2339,14.47916667,120.9988889
276,305425,Paranaque NHS - La Huerta Annex,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,first year,male,557,14.50083333,120.9922222
277,305426,Paranaque National High School - Baclaran,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,first year,male,265,14.5301732,120.9987162
278,305427,Paranaque NHS - Don Galo Annex,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,first year,male,158,14.50694444,120.9936111
279,305428,Dr. Arcadio Santos NHS - Main,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,first year,male,232,14.49472222,121.0430556
280,305429,Masville NHS,NCR - National Capital Region,Ncr Fourth District,City Of Paranaque,Paranaque City,first year,male,181,14.45166667,121.0402778
281,305430,Las Pinas National HIgh School,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,first year,male,747,14.48222222,120.9811111
282,305431,Captain Albert Aguilar NHS,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,first year,male,403,14.45644722,120.9949
283,305432,Golden Acres NHS,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,first year,male,578,14.41748611,120.9976583
284,305433,Las Pinas North NHS,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,first year,male,437,14.46027778,120.9802778
285,305434,Las Pinas East National High School,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,first year,male,564,14.45484,120.981361
286,305435,Las Pinas East NHS - Talon Village Annex,NCR - National Capital Region,Ncr Fourth District,City Of Las Pinas,Las Pinas City,first year,male,317,14.435,121.0036111
287,305436,Polo NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,689,14.708035,120.944183
288,305437,Dalandanan NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,614,14.7091441,120.9571457
289,305438,Malinta National High School,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,456,14.68833333,120.9647222
290,305439,Canumay West NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,309,14.71134444,120.9894111
291,305440,Lawang Bato NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,310,14.736207,120.988876
292,305441,Valenzuela NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,430,14.673871,120.983368
293,305442,Parada NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,163,14.696161,120.989509
294,305443,Gen. T. de Leon NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,749,14.68231667,120.9888861
295,305444,Maysan National High School,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,305,14.693694,120.963615
296,305445,Caruhatan NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,225,14.6916449,120.9730284
297,305446,Sitero Francisco Mem. NHS,NCR - National Capital Region,Ncr Third District,City Of Valenzuela,Valenzuela City,first year,male,333,14.68916667,121.0066667
298,305447,Malabon NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,first year,male,630,14.67696845,120.9419382
299,305448,Tanong NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,first year,male,136,14.653483,120.952825
300,305449,Potrero NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,first year,male,257,14.66445353,120.9784369
301,305450,Panghulo NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,first year,male,249,14.68715782,120.9542965
302,305451,Tugatog NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,first year,male,402,14.659251,120.96669
303,305452,Tinajeros NHS,NCR - National Capital Region,Ncr Third District,City Of Malabon,Malabon City,first year,male,500,14.67185,120.9701
304,305453,Navotas National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,first year,male,538,14.671011,120.937279
305,305454,San Rafael Technological High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,first year,male,140,14.63638889,120.9647222
306,305455,Tanza National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,first year,male,150,14.68,120.935
307,305456,Kaunlaran High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,first year,male,589,14.64527778,120.9575
308,305457,Tangos National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,first year,male,206,14.67444444,120.9319444
309,305458,San Roque National High School,NCR - National Capital Region,Ncr Third District,City Of Navotas,Navotas,first year,male,352,14.66944444,120.9383333
310,305459,Bagumbayan National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,first year,male,555,14.474175,121.057136
311,305460,Taguig National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,first year,male,267,14.4992,121.060539
312,305461,"Gen. Ricardo G. Papa, Sr. Memorial HS - Main",NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,first year,male,301,14.528397,121.069613
313,305462,"Gen. Ricardo G. Papa, Sr. Memorial HS Annex",NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,first year,male,235,14.53423056,121.0678194
314,305463,Signal Village National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,first year,male,1122,14.51194444,121.0580556
315,305464,Tipas National High School,NCR - National Capital Region,Ncr Fourth District,Taguig City,Taguig,first year,male,286,14.5425,121.0788889
