,school_id,school_name,region,province,municipality,division,district,year_level,gender,enrollment,latitude,longitude
8257,108274,Cansuso ES,IV-A (CALABARZON),Laguna,Cavinti,Laguna,Cavinti,grade 4,male,6,14.2380807,121.5883709
8258,108158,Capipisa ES,IV-A (CALABARZON),Cavite,Tanza,Cavite,Tanza,grade 4,male,81,14.351202,120.7895855
8259,107991,Carasuchi ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,26,14.1496321,120.8779327
8260,107958,Caritas Bukid Kabataan ES,IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias II,grade 4,male,0,14.2998838,120.9306765
8261,108145,"Carlos S. Batino, Sr. MES (Kaybagal ES)",IV-A (CALABARZON),Cavite,Tagaytay City,Cavite,Tagaytay City,grade 4,male,73,14.1152859,120.9621201
8262,108118,Carmen ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,16,14.2460204,120.9919339
8263,107894,Carmona ES,IV-A (CALABARZON),Cavite,Carmona,Cavite,Carmona,grade 4,male,166,14.3108186,121.0409961
8264,107983,Carsadang Bago ES,IV-A (CALABARZON),Cavite,Imus,Cavite,Imus II,grade 4,male,60,14.428876,120.928049
8265,108392,Casa Real ES,IV-A (CALABARZON),Laguna,Pakil,Laguna,Pangil-Pakil,grade 4,male,10,14.3717342,121.387038
8266,108240,Casile ES,IV-A (CALABARZON),Laguna,Cabuyao,Laguna,Cabuyao,grade 4,male,43,14.2109289,121.0478433
8267,108393,Casinsin ES,IV-A (CALABARZON),Laguna,Pakil,Laguna,Pangil-Pakil,grade 4,male,10,14.3549695,121.3784628
8268,107927,CastaÐos ES,IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,Cavite,General E. Aguinaldo,grade 4,male,19,14.1931169,120.792458
8269,108275,Cavinti ES,IV-A (CALABARZON),Laguna,Cavinti,Laguna,Cavinti,grade 4,male,48,14.2646732,121.5455292
8270,107973,Cayetano Topacio ES,IV-A (CALABARZON),Cavite,Imus,Cavite,Imus I,grade 4,male,66,14.4265267,120.9335261
8271,108419,Chrysanthemum Vil. ES,IV-A (CALABARZON),Laguna,San Pedro,Laguna,San Pedro,grade 4,male,105,14.3247325,121.0109117
8272,109751,Col. Lauro P. Dizon Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Ambray,grade 4,male,29,14.0769559,121.3089835
8273,108325,Concepcion (G. Tabia ES),IV-A (CALABARZON),Laguna,Lumban,Laguna,Lumban-Kalayaan,grade 4,male,41,14.306492,121.471485
8274,109804,Concepcion Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Sto. Angel,grade 4,male,25,14.0744807,121.3350855
8275,108406,Concepcion-Mojon E/S,IV-A (CALABARZON),Laguna,Pila,Laguna,Pila,grade 4,male,17,14.241145,121.368162
8276,108180,Conchu ES,IV-A (CALABARZON),Cavite,Trece Martires City (Capital),Cavite,Trece Martirez City,grade 4,male,54,14.254244,120.883373
8277,108458,Coralan ES,IV-A (CALABARZON),Laguna,Santa Maria,Laguna,Santa Maria,grade 4,male,20,14.4961124,121.4256183
8278,108394,Cornelio C. Dalena ES,IV-A (CALABARZON),Laguna,Pakil,Laguna,Pangil-Pakil,grade 4,male,35,14.3900063,121.4766937
8279,108357,Crisanto Guysayko MES,IV-A (CALABARZON),Laguna,Nagcarlan,Laguna,Nagcarlan-Rizal,grade 4,male,150,14.1405077,121.4384766
8280,109830,Crossing ES,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City East II,grade 4,male,77,14.2048592,121.1583875
8281,108459,Cueva ES,IV-A (CALABARZON),Laguna,Santa Maria,Laguna,Santa Maria,grade 4,male,8,14.5267018,121.4798948
8282,108420,Cuyab ES,IV-A (CALABARZON),Laguna,San Pedro,Laguna,San Pedro,grade 4,male,75,14.3726953,121.0586894
8283,107858,Dagatan ES,IV-A (CALABARZON),Cavite,Amadeo,Cavite,Amadeo,grade 4,male,21,14.1860464,120.9331295
8284,108011,Daine ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang II,grade 4,male,26,14.1857757,120.8457041
8285,109635,Dalahican Elem. School,IV-A (CALABARZON),Cavite,Cavite City,Cavite City,Cavite City III District,grade 4,male,78,14.463962,120.8840637
8286,108395,Dambo ES,IV-A (CALABARZON),Laguna,Pangil,Laguna,Pangil-Pakil,grade 4,male,17,14.3880786,121.3984705
8287,108295,Daniw ES,IV-A (CALABARZON),Laguna,Liliw,Laguna,Liliw,grade 4,male,7,14.1809085,121.4034719
8288,164515,Daniw ES Banca-Banca Ext.,IV-A (CALABARZON),Laguna,Victoria,Laguna,Victoria,grade 4,male,20,14.2032537,121.351304
8289,107928,Dao ES,IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,Cavite,General E. Aguinaldo,grade 4,male,4,14.1965568,120.80922
8290,108142,Dapdap ES,IV-A (CALABARZON),Cavite,Tagaytay City,Cavite,Tagaytay City,grade 4,male,10,14.1547272,121.0274533
8291,109759,Dapdapan Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Dapdapan,grade 4,male,37,14.0697992,121.330618
8292,107901,DasmariÐas ES,IV-A (CALABARZON),Cavite,City of Dasmarinas,Dasmarinas City,DasmariÐas I,grade 4,male,256,14.2990183,120.9589699
8293,107917,DasmariÐas II CS (DasmariÐas BBES B),IV-A (CALABARZON),Cavite,City of Dasmarinas,Dasmarinas City,DasmariÐas II,grade 4,male,444,14.2990183,120.9589699
8294,108089,David P. Jimenez ES,IV-A (CALABARZON),Cavite,Rosario,Cavite,Rosario,grade 4,male,230,14.4118571,120.8481073
8295,164529,DAYAP E.S - ANNEX,IV-A (CALABARZON),Laguna,Calauan,Laguna,Calauan,grade 4,male,130,14.1774886,121.3399584
8296,108256,Dayap ES,IV-A (CALABARZON),Laguna,Calauan,Laguna,Calauan,grade 4,male,78,14.1800204,121.3341478
8297,108189,De Mesa ES,IV-A (CALABARZON),Laguna,Alaminos,Laguna,Alaminos,grade 4,male,46,14.0329224,121.267347
8298,164006,De Ocampo ES,IV-A (CALABARZON),Cavite,Trece Martires City (Capital),Cavite,Trece Martirez City,grade 4,male,51,14.2999777,120.8585076
8299,108190,Del Carmen ES,IV-A (CALABARZON),Laguna,Alaminos,Laguna,Alaminos,grade 4,male,18,14.076768,121.2654979
8300,109768,Del Remedio Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Del Remedio,grade 4,male,137,14.0827643,121.3100847
8301,108217,Dela Paz Main ES,IV-A (CALABARZON),Laguna,City of Binan,Laguna,BiÐan,grade 4,male,177,14.3504215,121.0822362
8302,108218,Dela Paz West ES,IV-A (CALABARZON),Laguna,City of Binan,Laguna,BiÐan,grade 4,male,96,14.3489762,121.0809875
8303,108316,Dela Paz-San Pablo ES,IV-A (CALABARZON),Laguna,Luisiana,Laguna,Luisiana,grade 4,male,5,14.1808147,121.5498428
8304,107959,Diego Mojica MS,IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias II,grade 4,male,82,14.386768,120.8799283
8305,108241,Diezmo Elementary School,IV-A (CALABARZON),Laguna,Cabuyao,Laguna,Cabuyao,grade 4,male,30,14.230935,121.092664
8306,107868,Digman ES,IV-A (CALABARZON),Cavite,Bacoor,Cavite,Bacoor I,grade 4,male,39,14.4604331,120.9424541
8307,108472,Dila Elementary School,IV-A (CALABARZON),Laguna,City of Santa Rosa,Sta. Rosa City,City of Sta. Rosa District II,grade 4,male,166,14.289533,121.1091884
8308,108473,Dita Elementary School,IV-A (CALABARZON),Laguna,City of Santa Rosa,Sta. Rosa City,City of Sta. Rosa District II,grade 4,male,198,14.281596,121.112286
8309,109805,Dolores Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Sto. Angel,grade 4,male,18,14.109045,121.3323288
8310,109793,Don Enrique Bautista Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,San Francisco,grade 4,male,139,14.0589982,121.3282932
8311,108474,Don Jose Elementary School,IV-A (CALABARZON),Laguna,City of Santa Rosa,Sta. Rosa City,City of Sta. Rosa District III,grade 4,male,52,14.2549644,121.0643421
8312,108012,Dr. Alfredo Pio De Roda ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang II,grade 4,male,14,14.2114924,120.8658099
8313,108379,Dr. Augusto e. Hocson Elem. School,IV-A (CALABARZON),Laguna,Pagsanjan,Laguna,Pagsanjan,grade 4,male,5,14.272535,121.4461327
8314,107921,Dr. J. P. Rizal ES (DasmariÐas BBES A-1),IV-A (CALABARZON),Cavite,City of Dasmarinas,Dasmarinas City,DasmariÐas II,grade 4,male,270,14.339394,120.955608
8315,164511,Dr. Jose Tamayo MES,IV-A (CALABARZON),Laguna,City of Binan,Laguna,BiÐan,grade 4,male,53,14.3455847,121.0553694
8316,108219,Dr. M. Z. Batista MES,IV-A (CALABARZON),Laguna,City of Binan,Laguna,BiÐan,grade 4,male,102,14.3440025,121.0823339
8317,108439,Duhat ES,IV-A (CALABARZON),Laguna,Santa Cruz (Capital),Laguna,Santa Cruz,grade 4,male,56,14.246754,121.378937
8318,107869,Dulong Bayan ES,IV-A (CALABARZON),Cavite,Bacoor,Cavite,Bacoor I,grade 4,male,39,14.4475859,120.9374332
8319,107984,E. Villanueva ES,IV-A (CALABARZON),Cavite,Imus,Cavite,Imus II,grade 4,male,24,14.4388135,120.9308171
8320,108283,E.W. De Vela ES,IV-A (CALABARZON),Laguna,Mabitac,Laguna,Famy-Mabitac,grade 4,male,4,14.4461711,121.386314
8321,109815,Eduardo Barretto Sr. ES.,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City East I,grade 4,male,149,14.1798154,121.1788239
8322,107843,Esperanza ES,IV-A (CALABARZON),Cavite,Alfonso,Cavite,Alfonso,grade 4,male,21,14.1214038,120.8613785
8323,109636,Estansuela ES,IV-A (CALABARZON),Cavite,Cavite City,Cavite City,Cavite City III District,grade 4,male,15,14.475928,120.888996
8324,108421,Estrella ES,IV-A (CALABARZON),Laguna,San Pedro,Laguna,San Pedro,grade 4,male,84,14.3355234,121.0197786
8325,108293,Eugenia Games Olarte Reyes Elem. Sch.,IV-A (CALABARZON),Laguna,Mabitac,Laguna,Famy-Mabitac,grade 4,male,10,14.4414961,121.3982191
8326,107938,F. De Castro ES,IV-A (CALABARZON),Cavite,Gen. Mariano Alvarez,Cavite,General Mariano Alvarez,grade 4,male,92,14.2905226,121.0021121
8327,108019,F. Ilano MES (Pulborista ES),IV-A (CALABARZON),Cavite,Kawit,Cavite,Kawit,grade 4,male,43,14.4507,120.927
8328,107939,Family Village Resources ES (FVR),IV-A (CALABARZON),Cavite,Gen. Mariano Alvarez,Cavite,General Mariano Alvarez,grade 4,male,105,14.3050547,121.0054709
8329,108284,Famy Elementary School,IV-A (CALABARZON),Laguna,Famy,Laguna,Famy-Mabitac,grade 4,male,128,14.4383219,121.4495015
8330,108170,Felipe Calderon ES (Tanza ES),IV-A (CALABARZON),Cavite,Tanza,Cavite,Tanza,grade 4,male,349,14.397904,120.855102
8331,109794,Fernando A. Quisumbing Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,San Francisco,grade 4,male,29,14.0620089,121.3265686
8332,108161,Florentino Joya ES,IV-A (CALABARZON),Cavite,Tanza,Cavite,Tanza,grade 4,male,96,14.4045594,120.8465522
8333,108384,FRANCISCO BENITEZ MEMORIAL SCHOOL,IV-A (CALABARZON),Laguna,Pagsanjan,Laguna,Pagsanjan,grade 4,male,91,14.2746101,121.4540095
8334,107902,Francisco E. Barzaga MS,IV-A (CALABARZON),Cavite,City of Dasmarinas,Dasmarinas City,DasmariÐas I,grade 4,male,204,14.3239538,120.9345641
8335,108491,Francisco K. Redor Sr. MES,IV-A (CALABARZON),Laguna,Siniloan,Laguna,Siniloan,grade 4,male,9,14.4488335,121.4927444
8336,108296,FRANCISCO S. BROSAS MEMORIAL ELEMENTARY SCHOOL,IV-A (CALABARZON),Laguna,Liliw,Laguna,Liliw,grade 4,male,21,14.136095,121.435854
8337,109781,Fule Almeda Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Fule Almeda,grade 4,male,23,14.0705199,121.321489
8338,108496,G. Herradura ES (Nanhaya ES),IV-A (CALABARZON),Laguna,Victoria,Laguna,Victoria,grade 4,male,31,14.2308,121.33
8339,108347,GAGALOT-TAYTAY ELEM. (ANNEX),IV-A (CALABARZON),Laguna,Majayjay,Laguna,Majayjay,grade 4,male,12,14.1151029,121.5038912
8340,108346,Gagalot-Taytay ES,IV-A (CALABARZON),Laguna,Majayjay,Laguna,Majayjay,grade 4,male,20,14.1477431,121.4783073
8341,108020,Gahak-Marulas ES,IV-A (CALABARZON),Cavite,Kawit,Cavite,Kawit,grade 4,male,79,14.4436156,120.9102809
8342,108054,Gahitan ES,IV-A (CALABARZON),Cavite,Mendez (Mendez-Nunez),Cavite,Mendez,grade 4,male,23,14.1348271,120.904421
8343,108396,Galalan ES,IV-A (CALABARZON),Laguna,Pangil,Laguna,Pangil-Pakil,grade 4,male,12,14.4315458,121.531291
8344,108055,Galicia ES,IV-A (CALABARZON),Cavite,Mendez (Mendez-Nunez),Cavite,Mendez,grade 4,male,22,14.1311947,120.9015642
8345,108220,Ganado ES,IV-A (CALABARZON),Laguna,City of Binan,Laguna,BiÐan,grade 4,male,46,14.2841727,121.0765048
8346,109628,Garita ES,IV-A (CALABARZON),Cavite,Cavite City,Cavite City,Cavite City I District,grade 4,male,58,14.4818329,120.9057794
8347,108440,Gatid ES,IV-A (CALABARZON),Laguna,Santa Cruz (Capital),Laguna,Santa Cruz,grade 4,male,92,14.2691095,121.4113308
8348,107879,Gawaran ES,IV-A (CALABARZON),Cavite,Bacoor,Cavite,Bacoor II,grade 4,male,289,14.3971008,121.000537
8349,107960,Gen. Artemio Ricarte MS,IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias II,grade 4,male,97,14.4158115,120.855278
8350,107945,"Gen. Gregorio S. Alona, Sr. MES (Biclatan ES)",IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias I,grade 4,male,143,14.3841667,120.8811111
8351,108080,Gen. L. San Miguel ES,IV-A (CALABARZON),Cavite,Noveleta,Cavite,Noveleta,grade 4,male,75,14.4262355,120.8800115
8352,107947,Gen. Trias MES,IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias I,grade 4,male,129,14.4378071,120.8778305
8353,164501,Gisgis ES,IV-A (CALABARZON),Laguna,Pangil,Laguna,Pangil-Pakil,grade 4,male,2,14.4030552,121.4661102
8354,107985,Gov. D. M. Camerino ES,IV-A (CALABARZON),Cavite,Imus,Cavite,Imus II,grade 4,male,135,14.4424202,120.923935
8355,107880,Gov. P. F. Espiritu ES,IV-A (CALABARZON),Cavite,Bacoor,Cavite,Bacoor II,grade 4,male,224,14.4558638,120.9554822
8356,108157,Gregorio B. Fojas MS (Calibuyo ES),IV-A (CALABARZON),Cavite,Tanza,Cavite,Tanza,grade 4,male,82,14.3583564,120.8069143
8357,109750,Guadalupe Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Ambray,grade 4,male,26,14.273016,121.4562225
8358,109806,Guerilla Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Sto. Angel,grade 4,male,38,14.0805672,121.3386441
8359,108242,Guinting Elementary School,IV-A (CALABARZON),Laguna,Cabuyao,Laguna,Cabuyao,grade 4,male,0,14.2351506,121.1584034
8360,108119,Guitasin PS,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,1,14.254892,121.030136
8361,108243,Gulod ES,IV-A (CALABARZON),Laguna,Cabuyao,Laguna,Cabuyao,grade 4,male,115,14.2563099,121.162448
8362,107992,Guyam ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,13,14.1592575,120.867602
8363,107993,Guyam Munti ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,7,14.1555637,120.8707085
8364,107929,Guyung-Guyong ES,IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,Cavite,General E. Aguinaldo,grade 4,male,9,14.177918,120.808851
8365,107870,Habay ES,IV-A (CALABARZON),Cavite,Bacoor,Cavite,Bacoor I,grade 4,male,168,14.4470919,120.9450453
8366,107859,Halang Banaybanay ES,IV-A (CALABARZON),Cavite,Amadeo,Cavite,Amadeo,grade 4,male,23,14.201084,120.92932
8367,108070,Halang ES,IV-A (CALABARZON),Cavite,Naic,Cavite,Naic II,grade 4,male,39,14.2926723,120.8010752
8368,109831,Halang ES,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City East II,grade 4,male,96,14.193876,121.159936
8369,108162,Halayhay ES,IV-A (CALABARZON),Cavite,Tanza,Cavite,Tanza,grade 4,male,83,14.3729521,120.8183077
8370,108489,Halayhayin ES,IV-A (CALABARZON),Laguna,Siniloan,Laguna,Siniloan,grade 4,male,61,14.4283906,121.465614
8371,109860,Hornalan ES,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City West,grade 4,male,15,14.1750741,121.0822362
8372,108120,Hoyo PS,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,18,14.1967186,121.0120069
8373,108182,Hugo Perez ES,IV-A (CALABARZON),Cavite,Trece Martires City (Capital),Cavite,Trece Martirez City,grade 4,male,67,14.2607331,120.8962134
8374,108121,Hukay ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,14,14.217119,121.0160894
8375,107903,Humayao ES,IV-A (CALABARZON),Cavite,City of Dasmarinas,Dasmarinas City,DasmariÐas I,grade 4,male,30,14.2652694,120.945999
8376,108103,Iba ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang I,grade 4,male,23,14.2251168,120.9847642
8377,108374,Ibaba ES,IV-A (CALABARZON),Laguna,Paete,Laguna,Paete,grade 4,male,29,14.363851,121.4792676
8378,108063,Ibayo ES,IV-A (CALABARZON),Cavite,Naic,Cavite,Naic I,grade 4,male,105,14.3221338,120.7625573
8379,108257,Imok ES,IV-A (CALABARZON),Laguna,Calauan,Laguna,Calauan,grade 4,male,22,14.1226029,121.3031287
8380,107974,Imus Pilot ES,IV-A (CALABARZON),Cavite,Imus,Cavite,Imus I,grade 4,male,364,14.4260063,120.9390927
8381,108276,Inao-Awan ES,IV-A (CALABARZON),Laguna,Cavinti,Laguna,Cavinti,grade 4,male,8,14.2545662,121.5284363
8382,108122,Inchican ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,29,14.2368641,121.0378102
8383,107994,Indang CES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,79,14.1992179,120.8908655
8384,107995,Indang East ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,30,14.1912563,120.8794996
8385,107948,Ipilan Barrio School,IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias I,grade 4,male,10,14.321357,120.920775
8386,108143,Isidro Cuadra ES (Asisan ES),IV-A (CALABARZON),Cavite,Tagaytay City,Cavite,Tagaytay City,grade 4,male,30,14.0987947,120.9083435
8387,108397,J. Fernandez Y Zoril (Asufre),IV-A (CALABARZON),Laguna,Pangil,Laguna,Pangil-Pakil,grade 4,male,25,14.4030552,121.4661102
8388,108460,J. Santiago ES,IV-A (CALABARZON),Laguna,Santa Maria,Laguna,Santa Maria,grade 4,male,51,14.5477992,121.461766
8389,107949,Javalera ES,IV-A (CALABARZON),Cavite,General Trias,Cavite,General Trias I,grade 4,male,61,14.2637648,120.9130435
8390,108381,"Jose A. Gallardo, Sr. ES (Magdapio ES)",IV-A (CALABARZON),Laguna,Pagsanjan,Laguna,Pagsanjan,grade 4,male,22,14.2668864,121.4600369
8391,109780,Jose De Mesa Elementary School,IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,Fule Almeda,grade 4,male,13,14.0124438,121.27563
8392,109816,Jose Platon Memorial School,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City East I,grade 4,male,70,14.1669753,121.1460698
8393,109817,Jose Rizal MS,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City East I,grade 4,male,310,14.2136037,121.1668342
8394,108475,Jose Zavalla Memorial Elementary School,IV-A (CALABARZON),Laguna,City of Santa Rosa,Sta. Rosa City,City of Sta. Rosa District III,grade 4,male,128,14.3024368,121.1097717
8395,109629,Julian R. Felipe ES,IV-A (CALABARZON),Cavite,Cavite City,Cavite City,Cavite City I District,grade 4,male,196,14.488348,120.896722
8396,108164,Julugan ES,IV-A (CALABARZON),Cavite,Tanza,Cavite,Tanza,grade 4,male,179,14.4057872,120.8463054
8397,164502,Kabaritan Elementary,IV-A (CALABARZON),Laguna,Bay,Laguna,Bay,grade 4,male,34,14.1438999,121.26193
8398,108358,Kabubuhayan ES,IV-A (CALABARZON),Laguna,Nagcarlan,Laguna,Nagcarlan-Rizal,grade 4,male,52,14.2075671,121.4013285
8399,107930,Kabulusan ES,IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,Cavite,General E. Aguinaldo,grade 4,male,17,14.1931169,120.792458
8400,108398,Kabulusan ES,IV-A (CALABARZON),Laguna,Pakil,Laguna,Pangil-Pakil,grade 4,male,52,14.3687403,121.3898962
8401,108021,Kaingen-Poblacion ES,IV-A (CALABARZON),Cavite,Kawit,Cavite,Kawit,grade 4,male,29,14.440992,120.9037639
8402,108144,Kalabuso ES,IV-A (CALABARZON),Cavite,Tagaytay City,Cavite,Tagaytay City,grade 4,male,15,14.145549,121.0363768
8403,108104,Kalubkob ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang I,grade 4,male,25,14.2097842,120.9550635
8404,108183,Kanggahan ES,IV-A (CALABARZON),Cavite,Trece Martires City (Capital),Cavite,Trece Martirez City,grade 4,male,116,14.2794935,120.8461238
8405,108123,Kaong ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,81,14.24763,121.0077058
8406,108490,Kapatalan ES,IV-A (CALABARZON),Laguna,Siniloan,Laguna,Siniloan,grade 4,male,42,14.4544406,121.5070235
8407,108105,Kasuyan ES (Kasuyan-Ilang Ilang ES),IV-A (CALABARZON),Cavite,Silang,Cavite,Silang I,grade 4,male,16,14.2614742,120.9347413
8408,109845,Kay Anlog ES,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City West,grade 4,male,28,14.1606675,121.1108895
8409,107931,Kaymisas ES,IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,Cavite,General E. Aguinaldo,grade 4,male,9,14.1599616,120.8168718
8410,107932,Kaypaaba ES,IV-A (CALABARZON),Cavite,General Emilio Aguinaldo,Cavite,General E. Aguinaldo,grade 4,male,19,14.1784322,120.7867129
8411,107996,Kayquit ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,41,14.1819844,120.8800378
8412,107997,Kaytambog ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang I,grade 4,male,13,14.1776375,120.8742968
8413,164005,Kaytapos ES,IV-A (CALABARZON),Cavite,Indang,Cavite,Indang II,grade 4,male,9,14.1970637,120.8829082
8414,107844,Kaytitinga ES,IV-A (CALABARZON),Cavite,Alfonso,Cavite,Alfonso,grade 4,male,51,14.1015538,120.8283589
8415,109818,La Mesa ES,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City East I,grade 4,male,52,14.180819,121.156669
8416,108064,Labac ES,IV-A (CALABARZON),Cavite,Naic,Cavite,Naic I,grade 4,male,79,14.3291754,120.8032435
8417,108359,Labangan ES,IV-A (CALABARZON),Laguna,Nagcarlan,Laguna,Nagcarlan-Rizal,grade 4,male,5,14.1975306,121.4008405
8418,108476,Labas Elementary School,IV-A (CALABARZON),Laguna,City of Santa Rosa,Sta. Rosa City,City of Sta. Rosa District I,grade 4,male,119,14.306489,121.111095
8419,108407,Labuin ES,IV-A (CALABARZON),Laguna,Pila,Laguna,Pila,grade 4,male,41,14.2481387,121.369887
8420,109632,Ladislao Diwa ES,IV-A (CALABARZON),Cavite,Cavite City,Cavite City,Cavite City II District,grade 4,male,310,14.4765311,120.8924325
8421,109846,Laguerta ES,IV-A (CALABARZON),Laguna,City of Calamba,Calamba City,Calamba City West,grade 4,male,13,14.1748728,121.0962754
8422,108422,Laguna Resett. Comm. Sch.,IV-A (CALABARZON),Laguna,San Pedro,Laguna,San Pedro,grade 4,male,213,14.3647152,121.0560618
8423,108124,Lalaan CS,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,67,14.1863007,120.9675551
8424,108125,Lalaan I ES,IV-A (CALABARZON),Cavite,Silang,Cavite,Silang II,grade 4,male,18,14.1863007,120.9675551
8425,108306,Lalakay ES,IV-A (CALABARZON),Laguna,Los Banos,Laguna,Los BaÐos,grade 4,male,56,14.1707541,121.2068397
8426,108258,Lamot ES,IV-A (CALABARZON),Laguna,Calauan,Laguna,Calauan,grade 4,male,22,14.161553,121.3296349
8427,108259,Lamot ES - Annex,IV-A (CALABARZON),Laguna,Calauan,Laguna,Calauan,grade 4,male,13,14.1545796,121.3254773
8428,108423,Landayan ES,IV-A (CALABARZON),Laguna,San Pedro,Laguna,San Pedro,grade 4,male,190,14.3633867,121.058413
8429,108424,Langgam ES,IV-A (CALABARZON),Laguna,San Pedro,Laguna,San Pedro,grade 4,male,274,14.3278898,121.0148742
8430,107904,Langkaan ES,IV-A (CALABARZON),Cavite,City of Dasmarinas,Dasmarinas City,DasmariÐas I,grade 4,male,152,14.2990183,120.9589699
8431,108221,Langkiwa ES,IV-A (CALABARZON),Laguna,City of Binan,Laguna,BiÐan,grade 4,male,41,14.2961505,121.0619338
8432,107895,Lantic ES,IV-A (CALABARZON),Cavite,Carmona,Cavite,Carmona,grade 4,male,66,14.286959,121.0392436
8433,108184,Lapidario ES,IV-A (CALABARZON),Cavite,Trece Martires City (Capital),Cavite,Trece Martirez City,grade 4,male,119,14.2716513,120.8671631
